text,label
"BOA NOTÍCIA: Hospital tem menor ocupação em 5 meses: https://t.co/jAdF6SaaZf #noticiaboa #coonavirus #covid… https://t.co/RTf7YNkH16", TRUE

"Biden venceria com 51% dos votos na Flórida de acordo com uma pesquisa.#EleccionesEEUU2020 #JoeBiden #TrumpOut2020… https://t.co/WKnhXd3c67", FAKE

"#DesabafoCovid
Os Pais de um colega de escola do meu filho decidiram fazer uma festa de aniversário este fim de sem… https://t.co/zHXRcEVcIL", FAKE

"""LOCKDOWN produz efeitos devastadores"" #lockdown #COVID https://t.co/1KUUKJO6KT", FAKE

@Joaninhaa24 Quando quiserem! Agora é que não dá jeito #Covid, FAKE

"Já foram identificados média de 34 #Cepas de #coronavirus indo assim como vão criar uma vacina?
#Lockdown #COVID… https://t.co/WfKoCIhDfD", TRUE

"Duas turmas do 1.º ciclo do Colégio Rainha Santa Isabel em Coimbra ficarão a ter aulas à distância nos tempos ma… https://t.co/uvgkMC5ZY5", FAKE

"Nuevo caso de #COVID 19: Real Madrid comunicó que Éder Militão dio positivo al #coronavirus. El resto del plantel… https://t.co/9d80jjK4xT", TRUE

Países europeus em face da crise covid 19.#Covid 19 #Francia #España #Aviacion #SaludMundial #Economia #Inglaterra… https://t.co/xoGlaIKFUA, TRUE

"Só por #Corona 
 no #Brasil... https://t.co/dLPonlG6dB https://t.co/Q7h5la2ej2", FAKE

Casos ativos de covid 19 sobem para 144 em Ponte de Lima (e há mais um óbito) https://t.co/CCqw8JKy6h #Covid 19 #PonteDeLima, 

Tenho visto preocupada o que está acontecendo no Brasil. Os brasileiros se comportam como se o pais já fosse zona '… https://t.co/dJhFdYQsVS, FAKE

O que acontecerá depois das eleições nos EUA?#EleccionesEEUU #ForaTrump #NoMoreTrump #TrumpOut2020 #Covid 19… https://t.co/MMaoOnovFb, FAKE


"INL de Braga lidera projeto de 61 milhões para encontrar produtos contra covid 19 https://t.co/CJ3q5Bs4jV #Braga #Covid 19 #EmDestaque", TRUE

"#FlavioBolsonaro #Bolsonaro #RACHADINHA Flávio Bolsonaro acha que engana quem? Ah engana o passa pano dos bolsomin… https://t.co/YRdS770NnC", FAKE

"@johnlucassa Tinha  tal de 
'#Corona' que faziam 
propaganda na TV... 🤔", FAKE


Saiba como uma doação de 7 milhões de dólares da USAID a um programa de Obras Locais do #Quénia ajudará as comunida… https://t.co/9Itzz0mQMw, TRUE


"ESTAMOS PRONTOS PARA O COVID   Evite faltas de hospitalizaçãodevido ao COVID 19 no ICOR Instituto do Coração… https://t.co/mSy32l2iuV", FAKE

"Lembro que no não tão distante ano passado chegamos a ficar felizes com a quantidade de feriados pra ficarmos des… https://t.co/1keaAUWZ0D", FAKE

"TRISTE MARCA
O #ReinoUnido superou neste sábado a marca de um milhão de casos do #covid. Sofrendo com a segunda ond… https://t.co/t8B9NzIsHQ", TRUE

"O Coronavírus poderia ter começado em Las Vegas. Porque o que acontece em Vegas fica em Vegas.
#humor #Corona… https://t.co/tqze9FFWTA", FAKE

Se você assistiu a essa novela vc vai ser um dos primeiros a ser vacinados contra o #covid por ser do grupo de risc… https://t.co/xmqQUe5WKn, FAKE

"@Sigmalubricants #SonicC4T for Delhi
#WeAreChallengers #RCB #playbold #ContestAlert #Banglore #Karnataka… https://t.co/NPOtFyqVYx", FAKE

Israel deu início testes humanos para vacina contra #covid 19 https://t.co/cPGqEBnXGt, TRUE

"CANDIDATO A MELHOR VÍDEO DO MÊS!!
Explicou desenhou explicou o desenho e desenhou a explicação.
Só não entende qu… https://t.co/4JuaLFD5Wl", FAKE

"Sobre sexta num restaurante mexicano 😜🌮🤤😋 ... Só preciso agora de um churrasco com aglomeração ei #Corona  larga d… https://t.co/u5QhmKI74A", FAKE

"Me sentindo num mundo paralelo onde a vacina contra o #covid já existe faz tempo tá todo mundo imune mas eu dormi… https://t.co/yW8P0bbKL8", FAKE

"@marchezan_ Oii em que porto alegre que tu vive 🤔este ano pode ter diminuído pois tinha menos pessoas carros e ônibus nas ruas #covid", FAKE

"@gatoblueee @detremura ????? Ele teve #Covid e foi tratado com cloroquina?", FAKE

Corona's Killer   Exterminador do munturo. Aquele que acaba com o vírus rapidin!  #corona #vírus #COVID… https://t.co/oB4jFDMz7z, FAKE

"Se até jesus andou com 12 machos quem sou eu para na aglomerar???? Hoje tem #AglomeraBrasil #Bolsonaro #Corona", FAKE

"#quaretena #SegundaLigaDaJusticaSDV, FAKE
Ninguém falava nada pois ninguém queria ouvir as aulas dele mesmo nós ouvíam… https://t.co/p3qz1V48h0", FAKE

Foi forca de #corona ontem, TRUE

Dia de Finados: Deus está ao lado de quem partiu e de quem ficou https://t.co/qI8Acf3XzZ #denovembro #covid… https://t.co/6P9Lr87Vk2, FAKE

"É o mundo voltando pra idade das trevas... o povinho merece mesmo....
#bozo #JairBolsonaro #covid https://t.co/l74iikINdQ", FAKE

"+160 Mil mortes no país e ainda tem ""pessoas"" desumanas fazendo aglomeração churrasco  festa. Desumanas  miseráv… https://t.co/ys1SK1yWOE", TRUE

"Atualização #COVID19 #Brasil
Atualização: 01/11/2020 23:47:11 UTC
Casos: 5.545.705
Casos hoje: 10.100
Mortes: 160.… https://t.co/zQJKNKyapi", TRUE

"Atualização #COVID19 Mundo
Atualização: 01/11/2020 23:57:11 UTC
Casos: 46.801.255
Casos hoje: 433.348
Mortes: 1.20… https://t.co/qiZZ22A77I", TRUE

"Brasil supera marca de 160 mil mortes pela covid 19
País registra 191 novos óbitos em decorrência da doença… https://t.co/NFPrzTM3zu", TRUE


"#COVID 19 Comunicado N° 251 #UnPanamáMejor🇵🇦 #ProtégetePanamá https://t.co/a7V0wBORsN
@MINSAPma", FAKE

Razão das pessoas normais quererem que o covid acabe// a minha razão: #miraculous #meme #covid https://t.co/fAoTvsgKcF, FAKE

"@belemtransito Dizem q a letalidade do #covid é baixa. Torço para q seja pq é nisso q essas pessoas apostam. Mas a… https://t.co/52pNOl7K8O", FAKE

"#Brazil #Covid death toll passes 160000 via @folha #Brasil passa de 160 mil mortes pela #Covid 19 mostra consórci… https://t.co/lBxio9ZHu7", FAKE

Escola em Santo Tirso fecha portas 14 dias após caso positivo de covid 19 https://t.co/04ubIx2s47 #Covid 19 #escolas #SantoTirso, TRUE

Barcelos com 789 casos ativos de covid 19 https://t.co/E2n07839Ts #Barcelos #Covid 19 #EmDestaque, TRUE

O gado sem máscara #covid https://t.co/UnHr0ZL2zP, FAKE

"Será que a partir do dia 29/11 teremos o segundo surto do COVID?
#eleicoes2020 #covid", FAKE

"Excelente revisão dos benefícios das máscaras na #covid 
#medicina #Science https://t.co/rYhPbwWS7d", TRUE

"Convidamos você a fazer da sua forma 1 minuto de silêncio às 20h (BR) em homenagem a todos os irmãos e irmãs q no… https://t.co/YCxQnd3dhM", FAKE

"Mais de 46 milhões de infetados e quase 12 milhões de mortos em todo o mundo   #pandemia #covid #mundo  https://t.co/g4zW53XxCk",  FAKE

"Acho que #ThisIsUs  é a primeira série que assisto a incluir o #COVID e o #BLM na sua trama. 
Gostei de como tudo f… https://t.co/mHKY1E0Ygu", TRUE

"Reforçamos os cuidados e pedimos também a todos/as nossos/as eleitores/as o uso de máscaras álcool em gel e o dev… https://t.co/AgvpNYNhX1", TRUE

"Sobre a vacina chinesa você está do lado do @jdoriajr ou do @jairbolsonaro?, FAKE
#DomingoDetremuraSDV… https://t.co/aheXUO0qTI", FAKE

"ligar ventilação/ ar condicionado ao máximo numa sala; reduz a contaminação de partículas de #covid https://t.co/u6slWXHGD1", FAKE

"🦠 Atualizações da COVID 19 no Brasil   01/11 🦠
✅ Novos casos : 10100
💔 Novas mortes : 190
😷 Total de casos confir… https://t.co/GKC4hLUQsJ", TRUE

"Atualização #COVID19 #Brasil
Atualização: 01/11/2020 19:57:09 UTC
Casos: 5.535.605
Casos hoje: 0
Mortes: 159.902
M… https://t.co/Xm5BK0emAz", FAKE

"Atualização #COVID19 Mundo
Atualização: 01/11/2020 19:47:09 UTC
Casos: 46.737.974
Casos hoje: 370.134
Mortes: 1.20… https://t.co/vFpEkY8SHb", TRUE

Ricardo Rio em isolamento após contacto com caso positivo https://t.co/3PPRUuuAr1 #Braga #Covid 19 #EmDestaque

não. espero mesmo que não tenhamos sido as únicas. #covid https://t.co/GjKtS4AdYg, TRUE

Associação de feirantes do Norte diz que suspensão de feiras será “fatal” https://t.co/03y8UubA88 #Covid 19 #feiras #Política, FAKE

"#OperaçãoCovid19 – As ações do @CmdoCMA contra a #Covid 19 não pararam. 1ª Brigada de Infantaria de Selva Boa Vist… https://t.co/eQdQStCXVs", TRUE

"Nos tempos #Corona cada pata é bem vinda para ajudar: O cachorro ambulância.
🎥 imgur / gallery / 9kaUrnU https://t.co/Y8liUoiLzV", TRUE

"Marcelo Ferro e Costa prestam homenagem aos mortos na 2.ª feira em Belém https://t.co/1k3HqvS123 #AntónioCosta #Covid 19 #FerroRodrigues", TRUE

CIGB entrega documentação para registro do Sovereign 1.#Soberana01 #CubaPorLaSalud #EEUUBloquea #CubaSalva #Covid 1… https://t.co/bfkrfCU4BP, TRUE

"Assembleia Geral Extraordinária
Convocação em 2ª Chamada.
Renato de Freitas Santos
2º Vice Presidente
#igreja… https://t.co/SLgRfOcS1m", FAKE

Veja como a pandemia afeta a população idosa! Entenda como a vacina funciona nas altas faixas etárias.… https://t.co/9nu48Z1ijo, FAKE

"Mortes por covid no mundo
001%
O cigarro mata quantos %? #Covid 19", FAKE

"As coisas estão muito mal nos hospitaismuitos já esgotaram as capacidades de internamentos e o pior do #covid aind… https://t.co/74vG9hwzJJ", TRUE


"Carne suína: ABPA investiga suspeita de contaminação de embalagens na China https://t.co/TSqmPOz1Og #Noticias… https://t.co/kwR0ckYwZV", TRUE

Hospital Santo António no Porto monta 36 camas de enfermaria no jardim para ‘não covid’ https://t.co/r5N44XHGMS #Covid 19 #Porto #Saúde, TRUE

Impacto fiscal de medidas contra Covid 19 chega a R$ 615 bilhões no ano https://t.co/K3AtBt1MSN #economia #covid, TRUE

Impossível evitar aglomeração no Carrefour bairro Morumbi #covid #desrespeito #carrefour, FAKE

"O programa ajuda na autoavaliação de Covid 19 além de monitorar o n° de casos e focos de contaminação e ganhou o p… https://t.co/gHz1LoL2Gq", TRUE

"Ministro da Saúde recebe alta após ser internado com Covid 19
Eduardo Pazuello ficou dois dias internado… https://t.co/AmACMvkk6h", TRUE

Covid 19: Castelo Branco com 11 curados nas últimas 24 horas #covid #castelobranco #idanha #rodao #ulscb https://t.co/YHkjVXZFEg, TRUE

"#COVID ⚽️ #Prevención 🩺
😔 Hai cousas que custa entender nos tempos de #pandemia que vivimos. Unha delas é que o… https://t.co/ArZgKn1yE1", FAKE

"Atualização #COVID19 #Brasil
Atualização: 01/11/2020 15:47:07 UTC
Casos: 5.535.605
Casos hoje: 0
Mortes: 159.902
M… https://t.co/BL4aJhRHmB", FAKE

"Atualização #COVID19 Mundo
Atualização: 01/11/2020 15:47:07 UTC
Casos: 46.552.933
Casos hoje: 185.091
Mortes: 1.20… https://t.co/HKYXy8zBgq", TRUE

"Infectologista vê risco de aumento de mortes e casos de Covid no inverno dos EUA; leia mais, #covid #inverno #eua https://t.co/szo2DUq2w0", TRUE

Pelo menos 16 infetados em surto num lar de Arcos de Valdevez https://t.co/bOYTsMI7sF #ArcosDeValdevez #Covid 19 #LaresDeIdosos, TRUE

"Vila Verde: Feira dos Vinte que remonta aos século 14 cancelada face à p https://t.co/5cG1U9lFGc #Covid 19 #FeiraDosVinte #VilaDePrado", TRUE

"Europa entrando em lockdown por conta de uma segunda onda da #covid.
Brasil não saiu nem da primeira onda. Aguardem… https://t.co/cjFqmqOUef", TRUE

"@abdalafarah Agora no RS está mais acentuada a força da #covid 19 mas lamentavelmente muita gente está colocando a #vidaemrisco.", 

"Os internamentos por covid 19 nos hospitais portugueses ultrapassaram nas últimas 24 horas os 2.000 estando agora… https://t.co/YoRS3tdqa8", TRUE

2.122 internados com covid 19 nos hospitais portugueses. É um novo máximo https://t.co/g0qBojYp7u #Covid 19 #hospitais #Saúde, TRUE

Governo prolonga interdição aos cruzeiros até 14 de novembro https://t.co/DQma42zft5 #Covid 19 #cruzeiros #Política, TRUE

Covid 19. Na última semana morreram 228 pessoas e 26655 ficaram  https://t.co/Pt3VE47a8F #atualização #boletim #casos #contagem #covid, TRUE

"Covid 19 Weekly Newsletter Edição 05 Volume 05
* Existe uma segunda onda de  #covid 19 na Europa?
* Lições da pand… https://t.co/wTPHuhbjfu", TRUE

"#Covid já custou 186 bi de euros à #França diz ministro | Mundo | Valor Econômico https://t.co/qukVQq4tYk", TRUE

"Portugal contabiliza hoje mais 37 mortos relacionados com a covid 19 e 3.062 novos casos confirmados de infeção se… https://t.co/zXHO1mGUB1", TRUE

covid mata,TRUE

ja pode sair de casa,FAKE

ja pode abracar,FAKE

so pode sair de mascara,TRUE

pode sair sem mascara,FAKE

pode abracar normalmente,FAKE

pode beijar normalmente,FAKE

vacina já está pronta,FAKE

so as que paga de cientista politica furando quarentena,FAKE

ainda to de quarentena,TRUE

a taxa de suicidio nao subiu nessa quarentena,TRUE

racao de carvao vegetal ou confeccao de tapioca,TRUE

sete meses de quarentena e nao lhe faltou nada voce e grato a deus,TRUE

paises da Europa voltando o lockdown enquanto todo mundo acha que quarentena ja saiu de moda,TRUE

saude mental e autocuidado para nao surtar na quarentena dicas muito importantes videos curiosidades saude,TRUE

nessa quarentena parece q todo mundo resolveu engravidar,FAKE

gente vou desabafar aqui estou com fobia social acho q foi culpa da quarentena,TRUE

existe um medicamento especifico para o tratamento ou a prevencao da COVID 19,FAKE

o consumo de alcool protege contra a COVID 19,FAKE

animais de estimacao podem transmitir a COVID 19 aos humanos,FAKE

a COVID 19 só é letal em idosos,FAKE

so pessoas sintomaticas transmitem a COVID 19,FAKE

boldo melhora os sintomas do coronavirus,FAKE

tomar cha de alho ou comer alho cru cura o novo coronavirus,FAKE

tomar suco de limao previne contra o coronavirus,FAKE

colocar roupas ou mascaras sob o sol por duas horas elimina o coronavirus,FAKE

o coronavirus e uma bacteria feita em laboratorio,FAKE

Impacto fiscal de medidas contra Covid-19 chega a R$ 615 bilhões no ano https://t.co/K3AtBt1MSN #economia #covid, TRUE

Impossível evitar aglomeração no Carrefour bairro Morumbi #covid #desrespeito #carrefour, FAKE

"O programa ajuda na autoavaliação de Covid-19  além de monitorar o n° de casos e focos de contaminação e ganhou o p… https://t.co/gHz1LoL2Gq", FAKE

"Ministro da Saúde recebe alta após ser internado com Covid-19
Eduardo Pazuello ficou dois dias internado… https://t.co/AmACMvkk6h", TRUE

Covid-19: Castelo Branco com 11 curados nas últimas 24 horas #covid #castelobranco #idanha #rodao #ulscb https://t.co/YHkjVXZFEg, TRUE

"#COVID ⚽️ #Prevención 🩺
😔 Hai cousas que custa entender nos tempos de #pandemia que vivimos. Unha delas é que o… https://t.co/ArZgKn1yE1"

"Atualização #COVID19 #Brasil
Atualização: 01/11/2020 15:47:07 UTC
Casos: 5.535.605
Casos hoje: 0
Mortes: 159.902
M… https://t.co/BL4aJhRHmB", TRUE

"Atualização #COVID19 Mundo
Atualização: 01/11/2020 15:47:07 UTC
Casos: 46.552.933
Casos hoje: 185.091
Mortes: 1.20… https://t.co/HKYXy8zBgq", TRUE

"Infectologista vê risco de aumento de mortes e casos de Covid no inverno dos EUA; leia mais
#covid #inverno #eua https://t.co/szo2DUq2w0", TRUE

Pelo menos 16 infetados em surto num lar de Arcos de Valdevez https://t.co/bOYTsMI7sF #ArcosDeValdevez #Covid-19 #LaresDeIdosos, TRUE

"Europa entrando em lockdown por conta de uma segunda onda da #covid.
Brasil não saiu nem da primeira onda. Aguardem… https://t.co/cjFqmqOUef", TRUE

"@abdalafarah Agora no RS está mais acentuada a força da #covid-19  mas lamentavelmente  muita gente está colocando a #vidaemrisco.", TRUE

"Os internamentos por covid-19 nos hospitais portugueses ultrapassaram nas últimas 24 horas os 2.000  estando agora… https://t.co/YoRS3tdqa8", TRUE

2.122 internados com covid-19 nos hospitais portugueses. É um novo máximo https://t.co/g0qBojYp7u #Covid-19 #hospitais #Saúde, TRUE

Governo prolonga interdição aos cruzeiros até 14 de novembro https://t.co/DQma42zft5 #Covid-19 #cruzeiros #Política, TRUE

Covid-19. Na última semana morreram 228 pessoas e 26655 ficaram  https://t.co/Pt3VE47a8F #atualização #boletim #casos #contagem #covid, TRUE

"Covid-19 Weekly Newsletter Edição 05  Volume 05
* Existe uma segunda onda de  #covid-19 na Europa?
* Lições da pand… https://t.co/wTPHuhbjfu", FAKE

"#Covid já custou 186 bi de euros à #França  diz ministro | Mundo | Valor Econômico https://t.co/qukVQq4tYk", TRUE

"Comencem a fer classes de Coordinador de #covid per Nadal  apunteu-vos!", FAKE

"Portugal contabiliza hoje mais 37 mortos relacionados com a covid-19 e 3.062 novos casos confirmados de infeção  se… https://t.co/zXHO1mGUB1", TRUE

"Esse seria um ótimo mês pra uma vacina tá pronta hem 
#vacina #covid #FiqueEmCasa #cansei https://t.co/Kb2sGb228v", FAKE

@gabibianco ninguém te contou que a maioria das mortes na Europa está ocorrendo por negligência e não por causa do #Covid #BolsonaroTemRazao, FAKE

"Como qualquer vírus da gripe  o #covid sofre mutações. Teremos a segunda onda  a terceira...ou seja  isso veio para… https://t.co/pvekuhdcNx", TRUE

"Covid-19: Mais 37 mortos  3.062 infectados e 150 internados no país https://t.co/NtmMawDXVT #Covid-19 #DGS #EmDestaque", TRUE

@pilarmacedo_ @joaoveigagomes @Teresa__maia #covid tas a brincar c isto pilar, FAKE

"Em áudio que viralizou  médico de #Bolsonaro diz que vacina contra #Covid matou brasileiro https://t.co/iqh6hNbOBx", FAKE

Feirantes acusam Governo de lhes “tirar o pão” https://t.co/GHfSkU3q7N #Covid-19 #Economia #EmDestaque

"Piranga chega a mais de 83% de casos curados
#piranga #covid #boletimcovidpiranga #boletimcovidmg
https://t.co/Mhanje748G", TRUE

Obrigado a todos os heróis de máscara que pensam estar a salvar o mundo de um vírus muito pouco mortal. Parabéns Co… https://t.co/iAtnIjGgVu, TRUE

"O novo coronavírus infetou mais de 46 milhões de pessoas em todo o mundo desde dezembro de 2019  quando foi diagnos… https://t.co/ATC6nybfkW", TRUE

A Federação Nacional dos Professores (Fenprof) anunciou hoje que são mais de 500 as escolas com casos confirmados d… https://t.co/pGXysiuhpL, TRUE

Voluntário da Coronavac relata chance e contribuição para sociedade. Assista ao vídeo: https://t.co/E63d0lBZk5… https://t.co/57UJz4WcFU, TRUE

"Internacional
#COVID-19: #África regista mais 294 mortes nas últimas 24 horas
#covid19emafrica #mortes #cdc… https://t.co/iG4hdrAsJC", TRUE

@lemonde_campus Diplôme coronavirus ! #covid, FAKE

"Atualização #COVID19 #Brasil
Atualização: 01/11/2020 11:47:04 UTC
Casos: 5.535.605
Casos hoje: 0
Mortes: 159.902
M… https://t.co/geESelvIwX", TRUE

"Atualização #COVID19 Mundo
Atualização: 01/11/2020 11:47:04 UTC
Casos: 46.492.660
Casos hoje: 124.818
Mortes: 1.20… https://t.co/WsY2V86xp1", TRUE

Famalicão: PS preocupado com número crescente de infectados https://t.co/I3e13g8yoj #Covid-19 #Famalicão #Política, TRUE

#Covid-19 Milhares de pessoas deixam Paris poucas horas após o início da nova quarentena nacional : https://t.co/txBx8quqcr, TRUE

Maioria dos cemitérios abertos mas com restrições e proibições https://t.co/y9NSBgZN1S #Braga #cemitérios #Covid-19, TRUE

Vou comprar limões para todos os dias provar um. Quando deixar de saborear red flag. #Covid, FAKE

"Que novembro traga aquilo que outubro não trouxe  a #vacina do #covid
Outubro tóxico afff", FAKE

"Hoje há episódio novo mas está limitado a cinco pessoas de cada vez! (salvo se do mesmo agregado familia)
#asha… https://t.co/49k6M4gMPv", TRUE

#vamos ficar atentos o que #Australia está se comportando perante #covid-19 https://t.co/xrqae0ZgOG, TRUE

"#O primeiro-ministro britânico  #Boris Johnson  determinou neste sábado Inglaterra retome #lockdown nacional depois… https://t.co/CPI1AUW1Bc", TRUE

"1840  00 Reais a diária em Fernando de Noronha? O povo q passa necessidade paga pela farra de Salles e Bolsonaros.… https://t.co/uaRBFq1rtU", FAKE

O COVID acabou ? A vacina chegou?  Sinto que todo mundo já tá vacinado e me esqueceram. #Corona #Covid, FAKE

"Acaba logo #Covid 
Que Saudades de Rodar do Leme ao Pontal  da Urca a Marechal 
da Mauá a Campo Grande… https://t.co/1JL1KP1uYr", FAKE


covid mata,TRUE

ja pode sair de casa,FAKE

ja pode abracar,FAKE

so pode sair de mascara,TRUE

pode sair sem mascara,FAKE

pode abracar normalmente,FAKE

pode beijar normalmente,FAKE

vacina já está pronta,FAKE

so as que paga de cientista politica furando quarentena,FAKE

ainda to de quarentena,TRUE

a taxa de suicidio nao subiu nessa quarentena,TRUE

racao de carvao vegetal ou confeccao de tapioca,TRUE

sete meses de quarentena e nao lhe faltou nada voce e grato a deus,TRUE

paises da Europa voltando o lockdown enquanto todo mundo acha que quarentena ja saiu de moda,TRUE

saude mental e autocuidado para nao surtar na quarentena dicas muito importantes videos curiosidades saude,TRUE

nessa quarentena parece q todo mundo resolveu engravidar,FAKE

gente vou desabafar aqui estou com fobia social acho q foi culpa da quarentena,TRUE

existe um medicamento especifico para o tratamento ou a prevencao da COVID 19,FAKE

o consumo de alcool protege contra a COVID 19,FAKE

animais de estimacao podem transmitir a COVID 19 aos humanos,FAKE

a COVID 19 só é letal em idosos,FAKE

so pessoas sintomaticas transmitem a COVID 19,FAKE

boldo melhora os sintomas do coronavirus,FAKE

tomar cha de alho ou comer alho cru cura o novo coronavirus,FAKE

tomar suco de limao previne contra o coronavirus,FAKE

colocar roupas ou mascaras sob o sol por duas horas elimina o coronavirus,FAKE

o coronavirus e uma bacteria feita em laboratorio,FAKE


A impressão que eu tenho é que as denúncias só funcionam através das redes sociais. A polícia acabou com a festa de… https://t.co/b3XycROUVS, TRUE

#COVID19:try Favipiravir (Avigan) #Corona_Blase #COVID_19 #COVID19 #COVID__19 #Corona @BAEKaktuell @aerztezeitung… https://t.co/AYlftNQ0cd, FAKE

A pessoa faz aglomeração de #Halloween2020 e ainda posta coisa. Como consegue? Pede também para entrar no clima. Ma… https://t.co/nd9WMnq4BR, FAKE

#Covid-19 — Brasil se aproxima de 160 mil mortes por coronavírus https://t.co/LBnw9nOO5I #G1, TRUE

"#covid #covid19 #covi19br #coronavirus #coronabr
Máscara é p/proteger do contágio por aerossóis da fala. Mas o idea… https://t.co/5JCeQGNC5s", TRUE

"@TerritrioNeutr1 @A_outra_Gisela Quem quiser usar tinder que use para pintar paredes  que para além de sífilis  gon… https://t.co/UlnIiS4ELR", FAKE

"Produção de ""The Batman"" seguirá em meio a novo lockdown na Inglaterra
#coronavirus #covid #borisjohnson #batman… https://t.co/gWuqFY5Szg", FAKE

"#BoletimCoronavirusBrasil: Segundo dados divulgados pelo Ministério da Saúde neste sábado (31)  402.823 pacientes e… https://t.co/y7mWvSLcL7", TRUE

"Percentual  que é de 30% em alguns países  chega a 80% no Brasil. #Covid #Brasil  https://t.co/0M2YJGKOrl", TRUE

Estudo divulgado pela Secretaria de Saúde do Estado (SESA) aponta os níveis de contaminação do vírus aqui no Estado… https://t.co/TUeYJlXubG, TRUE

Estudo divulgado pela Secretaria de Saúde do Estado (SESA) aponta os níveis de contaminação do vírus aqui no Estado… https://t.co/uYEaCdd50F, TRUE

"Atualização #COVID19 #Brasil
Atualização: 31/10/2020 23:46:58 UTC
Casos: 5.535.605
Casos hoje: 16.077
Mortes: 159.… https://t.co/wHpZ5k6dQr", TRUE

"Atualização #COVID19 Mundo
Atualização: 31/10/2020 23:46:58 UTC
Casos: 46.360.111
Casos hoje: 467.839
Mortes: 1.19… https://t.co/fZqw01KhTB", TRUE

Restaurantes só podem ter seis pessoas por mesa a partir de quarta-feira https://t.co/RNzt8vfU5b #Covid-19 #Política #Restaurantes, TRUE

Linha SNS24 passa a emitir declaração para justificar faltas ao trabalho https://t.co/YoY850autG #Covid-19 #Saúde #SNS24, FAKE

"A Taxa de Letalidade está em 2 6%. Altíssima! #Covid #Sergipe  https://t.co/81oOSCwBpk", TRUE

Presidente da República recebe primeiro-ministro e partidos na segunda-feira https://t.co/r03zSxsvjt #Covid-19 #Política, FAKE

Costa defende que “seria grande falta de respeito” regresso ao ensino à dist https://t.co/R2zzQ5DP63 #AntónioCosta #Covid-19 #EstudoEmCasa, TRUE

#Covid-19 — Brasil se aproxima de 160 mil mortes por coronavírus https://t.co/5pPyAg2eQq #G1 https://t.co/BFqBJLfc8t, TRUE

"Anunciadas novas medidas de combate à pandemia
#coronavirus #quarantine #corona #virus #pandemic @anoticiaPT 
https://t.co/hO1abDzMmN", TRUE

"Oficialmente  ainda não existe caso de tripla infecção no Brasil. #Covid  #Sergipe https://t.co/44bYHVYpoq", TRUE

Pontos essenciais do precisa de saber: Prolongada situação de calamidade em todo o p https://t.co/uXTolwL1m6 #Covid-19 #EmDestaque #Política, TRUE

"#Covid ou não  é halloween...e portanto boa noite das bruxas https://t.co/MoZIL2ZQBG", FAKE

Costa avisa que novembro vai ser “muito duro e muito exigente” https://t.co/xSoUm3tKF1 #AntónioCosta #Covid-19 #Política, FAKE

Infectados: número foi de mais de mil no período de 21 a 27 de outubro. #Covid #Sergipe https://t.co/kpgEb85hwG, TRUE

Tradicional museu do #Iraque reabre em meio a flexibilização das restrições de #COVID-19 https://t.co/8LccbodqVx https://t.co/HMP3g5IAKq, TRUE

O engraçado é ver celebridade batendo palma para Lockdown e adestramento em massa sem enxergar que eles estão sendo… https://t.co/Zsvv7JZVBJ, FAKE

"🙏Convidamos você a fazer  da sua forma  1 minuto de silêncio às 20h (BR) em homenagem a todos os irmãos e irmãs q n… https://t.co/24s8P7TDW1"

Presidente da Câmara de Fafe diz que as medidas “são bem-vindas” https://t.co/654RiOLhsx #CIMDoAve #Covid-19 #Fafe, FAKE

"🔴OS EFEITOS DA  2º ONDA! - A VOLTA DO #LOCKDOWN? https://t.co/8LpKqlfAuG via @YouTube 
#aovivo #pandemia #covid", FAKE

Autarca de Paredes de Coura quer evitar medidas “mais drásticas e dramáticas” https://t.co/cFnF25QdE2 #Covid-19 #ParedesDeCoura #Política, FAKE

Autarca de Cerveira aceita medidas para tentar “um Natal mais tranquilo” https://t.co/NKINxOKh0l #Cerveira #Covid-19 #Política, FAKE

Autarca de Caminha diz que novas medidas fazem “todo o sentido” https://t.co/yC7NakHBBA #Covid-19 #MiguelAlves #Política, FAKE

"O pior sintoma do #Covid  tá sendo a dor de cabeça incesante. Desde quarta-feira ela não passa! Mesmo assim  sou tã… https://t.co/EV8dxGeo3D", TRUE

Ricardo Rio defende que as restrições deveriam ser para todo o país https://t.co/3uTJg5aE3N #Braga #Covid-19 #Política, TRUE
covid mata,TRUE

ja pode sair de casa,FAKE

ja pode abracar,FAKE

so pode sair de mascara,TRUE

pode sair sem mascara,FAKE

pode abracar normalmente,FAKE

pode beijar normalmente,FAKE

vacina já está pronta,FAKE

so as que paga de cientista politica furando quarentena,FAKE

ainda to de quarentena,TRUE

a taxa de suicidio nao subiu nessa quarentena,TRUE

racao de carvao vegetal ou confeccao de tapioca,TRUE

sete meses de quarentena e nao lhe faltou nada voce e grato a deus,TRUE

